id,source,subject,topic,difficulty,question,answer,explanation,learning_objectives,tags,timestamp,rating,views
ka_308,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-09-06 13:35:08.630925,4.6,8100
ka_309,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'advanced']",2025-10-09 13:35:08.630934,4.9,894
ka_310,khan_academy,math,geometry,intermediate,What is the area of a circle with length of 3?,The area is 372 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'intermediate']",2025-08-31 13:35:08.630941,3.5,8385
ka_311,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'intermediate']",2024-12-14 13:35:08.630948,4.2,208
ka_312,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-02-15 13:35:08.630953,5.0,380
ka_313,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-02-21 13:35:08.630958,3.7,3244
ka_314,khan_academy,computing,data-structures,intermediate,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'intermediate']",2025-05-09 13:35:08.630963,4.9,7620
ka_315,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'advanced']",2024-12-01 13:35:08.630968,4.7,1420
ka_316,khan_academy,math,statistics,beginner,Find the derivative of f(x) = 4x^3,f'(x) = 15x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'beginner']",2024-12-25 13:35:08.630975,3.5,2907
ka_317,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 3x^4,f'(x) = 4x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-07-22 13:35:08.630982,3.8,9386
ka_318,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'intermediate']",2024-12-01 13:35:08.630987,4.9,8997
ka_319,khan_academy,math,calculus,beginner,Find the derivative of f(x) = 1x^2,f'(x) = 10x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'beginner']",2025-04-27 13:35:08.630994,4.9,5003
ka_320,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2024-12-05 13:35:08.631000,4.8,5535
ka_321,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'advanced']",2025-03-05 13:35:08.631007,4.6,5766
ka_322,khan_academy,math,statistics,beginner,Find the derivative of f(x) = 2x^2,f'(x) = 12x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'beginner']",2025-01-16 13:35:08.631013,4.1,5447
ka_323,khan_academy,math,calculus,advanced,Find the derivative of f(x) = 4x^3,f'(x) = 6x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'advanced']",2025-05-08 13:35:08.631020,4.1,9698
ka_324,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'beginner']",2024-11-16 13:35:08.631027,3.6,4490
ka_325,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'intermediate']",2025-06-07 13:35:08.631032,4.0,1599
ka_326,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 3x^3,f'(x) = 2x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-08-13 13:35:08.631039,4.1,9225
ka_327,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'beginner']",2025-05-19 13:35:08.631043,4.3,9880
ka_328,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 5; y = 7; print(x + y)?,The output is 14.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-10-04 13:35:08.631049,4.6,9267
ka_329,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'advanced']",2025-08-22 13:35:08.631054,3.7,5033
ka_330,khan_academy,computing,algorithms,intermediate,What is the time complexity of bubble sort?,O(n²),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'intermediate']",2025-04-08 13:35:08.631059,3.9,5011
ka_331,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'beginner']",2025-07-13 13:35:08.631065,4.6,8223
ka_332,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'intermediate']",2025-06-14 13:35:08.631070,3.5,6583
ka_333,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a stack?,array,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-05-29 13:35:08.631075,4.1,9838
ka_334,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['science', 'web-development', 'intermediate']",2025-03-16 13:35:08.631080,4.0,6624
ka_335,khan_academy,computing,web-development,intermediate,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'intermediate']",2025-06-03 13:35:08.631086,4.1,6537
ka_336,khan_academy,computing,algorithms,beginner,What is the time complexity of merge sort?,O(n log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-08-16 13:35:08.631091,4.5,9112
ka_337,khan_academy,math,statistics,advanced,Find the derivative of f(x) = 2x^3,f'(x) = 12x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'advanced']",2025-04-21 13:35:08.631098,4.5,2380
ka_338,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2025-04-14 13:35:08.631103,4.7,1311
ka_339,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'advanced']",2025-02-16 13:35:08.631108,4.3,6953
ka_340,khan_academy,math,algebra,intermediate,Solve for x: 2x + 4 = 41,x = 11.666666666666666,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'intermediate']",2024-12-20 13:35:08.631120,4.4,9327
ka_341,khan_academy,arts-humanities,general,intermediate,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'intermediate']",2025-11-11 13:35:08.631127,3.6,3737
ka_342,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'intermediate']",2025-03-24 13:35:08.631132,4.7,9743
ka_343,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'intermediate']",2025-09-24 13:35:08.631137,3.9,1506
ka_344,khan_academy,math,geometry,advanced,What is the area of a triangle with base of 11?,The area is 243 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-08-03 13:35:08.631143,4.3,5806
ka_345,khan_academy,arts-humanities,general,beginner,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-06-06 13:35:08.631148,3.6,832
ka_346,khan_academy,math,calculus,beginner,Find the derivative of f(x) = 1x^4,f'(x) = 8x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'beginner']",2025-02-25 13:35:08.631155,3.8,2723
ka_347,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-04-23 13:35:08.631160,4.4,3153
ka_348,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'intermediate']",2025-03-31 13:35:08.631165,4.4,6470
ka_349,khan_academy,math,geometry,advanced,What is the area of a rectangle with base of 3?,The area is 305 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-09-25 13:35:08.631174,4.7,8896
ka_350,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'intermediate']",2025-03-27 13:35:08.631179,3.7,8119
ka_351,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a priority queue?,array,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-01-20 13:35:08.631186,3.7,5866
ka_352,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'advanced']",2025-01-06 13:35:08.631191,4.4,2294
ka_353,khan_academy,computing,algorithms,beginner,What is the time complexity of binary search?,O(n²),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-08-15 13:35:08.631197,4.1,2416
ka_354,khan_academy,arts-humanities,general,intermediate,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'intermediate']",2025-04-14 13:35:08.631202,3.8,8904
ka_355,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'advanced']",2025-06-22 13:35:08.631209,3.7,5254
ka_356,khan_academy,arts-humanities,general,advanced,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'advanced']",2025-11-12 13:35:08.631213,4.2,3296
ka_357,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'advanced']",2024-12-01 13:35:08.631220,4.2,7372
ka_358,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'beginner']",2025-07-27 13:35:08.631224,3.9,4603
ka_359,khan_academy,science,general,advanced,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'advanced']",2025-03-27 13:35:08.631229,4.3,8215
ka_360,khan_academy,math,algebra,advanced,Solve for x: 5x + 9 = 46,x = 22.0,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'advanced']",2025-04-05 13:35:08.631237,4.3,7065
ka_361,khan_academy,math,geometry,advanced,What is the area of a triangle with length of 15?,The area is 144 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-05-22 13:35:08.631246,4.8,1525
ka_362,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-01-19 13:35:08.631251,4.5,7115
ka_363,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'advanced']",2025-08-03 13:35:08.631256,4.7,9440
ka_364,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a priority queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-08-22 13:35:08.631261,4.0,4894
ka_365,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a priority queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-09-29 13:35:08.631266,3.7,6843
ka_366,khan_academy,math,geometry,intermediate,What is the area of a circle with length of 8?,The area is 84 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'intermediate']",2024-11-17 13:35:08.631273,4.0,4155
ka_367,khan_academy,arts-humanities,general,intermediate,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'intermediate']",2024-12-30 13:35:08.631278,4.1,7505
ka_368,khan_academy,math,algebra,advanced,Solve for x: 7x + 9 = 43,x = 2.75,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'advanced']",2025-03-12 13:35:08.631286,4.0,140
ka_369,khan_academy,math,statistics,advanced,Find the derivative of f(x) = 3x^2,f'(x) = 15x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'advanced']",2025-04-11 13:35:08.631294,4.7,8205
ka_370,khan_academy,computing,data-structures,intermediate,What data structure would be best for implementing a stack?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'intermediate']",2025-01-25 13:35:08.631299,3.7,8051
ka_371,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 1; y = 2; print(x + y)?,The output is 16.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-11-08 13:35:08.631307,3.7,2688
ka_372,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'intermediate']",2025-08-05 13:35:08.631313,5.0,2261
ka_373,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2025-05-16 13:35:08.631320,3.9,6192
ka_374,khan_academy,science,general,beginner,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'beginner']",2024-11-23 13:35:08.631325,4.6,7132
ka_375,khan_academy,math,algebra,advanced,Solve for x: 1x + 4 = 35,x = 1.9,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'advanced']",2025-07-24 13:35:08.631333,4.3,7391
ka_376,khan_academy,math,calculus,beginner,Find the derivative of f(x) = 1x^3,f'(x) = 6x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'beginner']",2025-07-22 13:35:08.631340,4.1,1778
ka_377,khan_academy,math,calculus,intermediate,Find the derivative of f(x) = 3x^2,f'(x) = 8x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'intermediate']",2024-12-05 13:35:08.631347,3.7,8791
ka_378,khan_academy,math,geometry,advanced,What is the area of a triangle with base of 7?,The area is 331 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-08-31 13:35:08.631353,4.9,7348
ka_379,khan_academy,science,general,beginner,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'beginner']",2025-09-14 13:35:08.631358,4.4,6391
ka_380,khan_academy,computing,data-structures,intermediate,What data structure would be best for implementing a queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'intermediate']",2025-06-28 13:35:08.631363,4.5,4165
ka_381,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 5; y = 4; print(x + y)?,The output is 18.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-01-10 13:35:08.631373,4.3,6518
ka_382,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 4; y = 8; print(x + y)?,The output is 14.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-09-20 13:35:08.631379,3.9,9830
ka_383,khan_academy,math,algebra,advanced,Solve for x: 6x + 6 = 24,x = 3.142857142857143,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'advanced']",2025-05-13 13:35:08.631388,4.3,2930
ka_384,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'beginner']",2025-11-09 13:35:08.631393,3.9,752
ka_385,khan_academy,math,calculus,intermediate,Find the derivative of f(x) = 5x^3,f'(x) = 16x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'intermediate']",2025-10-05 13:35:08.631400,4.5,8908
ka_386,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'intermediate']",2025-10-07 13:35:08.631404,4.3,3429
ka_387,khan_academy,science,general,advanced,Explain the concept of democracy.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2025-01-20 13:35:08.631409,4.5,1183
ka_388,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-10-18 13:35:08.631416,3.9,7218
ka_389,khan_academy,math,algebra,intermediate,Solve for x: 5x + 3 = 23,x = 17.0,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'intermediate']",2025-08-25 13:35:08.631424,4.2,5780
ka_390,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2025-07-02 13:35:08.631429,4.6,2034
ka_391,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 3x^4,f'(x) = 3x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-01-25 13:35:08.631438,4.4,8228
ka_392,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'advanced']",2025-03-06 13:35:08.631443,4.8,2834
ka_393,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2024-12-06 13:35:08.631448,4.6,3842
ka_394,khan_academy,math,algebra,beginner,Solve for x: 4x + 1 = 35,x = 8.0,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'beginner']",2025-08-17 13:35:08.631456,4.9,679
ka_395,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'beginner']",2025-04-17 13:35:08.631460,4.9,5341
ka_396,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2024-12-07 13:35:08.631467,4.9,3038
ka_397,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'advanced']",2025-10-12 13:35:08.631472,4.8,4725
ka_398,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 9; y = 8; print(x + y)?,The output is 2.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-05-12 13:35:08.631478,3.8,9337
ka_399,khan_academy,computing,algorithms,advanced,What is the time complexity of binary search?,O(log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'advanced']",2025-01-18 13:35:08.631483,5.0,3301
ka_400,khan_academy,science,general,beginner,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'beginner']",2025-11-04 13:35:08.631488,3.8,5775
ka_401,khan_academy,math,algebra,intermediate,Solve for x: 7x + 5 = 23,x = 4.25,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'intermediate']",2025-04-16 13:35:08.631499,4.2,1081
ka_402,khan_academy,science,general,advanced,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'advanced']",2025-10-25 13:35:08.631505,4.9,8615
ka_403,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'advanced']",2025-10-04 13:35:08.631509,4.4,8380
ka_404,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'advanced']",2025-01-17 13:35:08.631516,4.4,7226
ka_405,khan_academy,science,general,beginner,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'beginner']",2025-06-08 13:35:08.631522,4.9,6538
ka_406,khan_academy,computing,web-development,intermediate,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'intermediate']",2025-10-09 13:35:08.631528,4.9,2330
ka_407,khan_academy,math,algebra,beginner,Solve for x: 3x + 8 = 34,x = 11.5,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'beginner']",2025-02-15 13:35:08.631535,4.0,3501
ka_408,khan_academy,arts-humanities,general,intermediate,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'intermediate']",2025-09-16 13:35:08.631540,3.6,5084
ka_409,khan_academy,math,calculus,beginner,Find the derivative of f(x) = 2x^2,f'(x) = 6x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'beginner']",2025-02-27 13:35:08.631548,3.6,4996
